Constituency_Number,Total_Poll,Spoiled,Valid_Poll,Quota,Total_Electorate,Number_Of_Seats,Constituency_Name,Voting_Age_Pop
8,55625,707,54918,9154,80140,5,Newry and Armagh,85884
