Constituency_Number,Candidate_Id,Count_Number,Firstname,Surname,Candidate_First_Pref_Votes,Transfers,Total_Votes,Status,Occurred_On_Count,Party_Name
6,141,6,Jenny,PALMER,3871,521,4737,,,Ulster Unionist Party
6,142,6,Edwin,POOTS,4638,257,4986,,,Democratic Unionist Party
6,143,6,Lyle,REA,1291,-1518,0,Excluded,5,Traditional Unionist Voice
6,128,7,Dan,BARRIOS-ONEILL,1118,0,0,Excluded,5,Green Party
6,129,7,Robbie,BUTLER,4376,163,5167,,,Ulster Unionist Party
6,130,7,Pat,CATNEY,2899,-4012,0,Excluded,6,Social Democratic and Labour Party
6,131,7,Jonathan,CRAIG,4087,78,4387,,,Democratic Unionist Party
6,132,7,Peter,DYNES,171,0,0,Excluded,1,NI Labour Representation Committee
6,133,7,Paul,GIVAN,5364,0,5635,Elected,6,Democratic Unionist Party
6,134,7,Brenda,HALE,4236,38,4556,,,Democratic Unionist Party
6,135,7,Brian,HIGGINSON,768,0,0,Excluded,2,UK Independence Party
6,136,7,Jack,IRWIN,341,0,0,Excluded,1,NI Conservatives
6,137,7,Trevor,LUNN,3707,1872,6866,Elected,7,Alliance Party
6,138,7,Frazer,MCCAMMOND,124,0,0,Excluded,1,Democracy First
6,139,7,Jacqui,MCGEOUGH,1045,0,0,Excluded,4,Sinn Fein
6,140,7,Jonny,ORR,817,0,0,Excluded,3,Independent
6,141,7,Jenny,PALMER,3871,234,4971,,,Ulster Unionist Party
6,142,7,Edwin,POOTS,4638,53,5039,,,Democratic Unionist Party
6,143,7,Lyle,REA,1291,0,0,Excluded,5,Traditional Unionist Voice
6,128,8,Dan,BARRIOS-ONEILL,1118,0,0,Excluded,5,Green Party
6,129,8,Robbie,BUTLER,4376,124,5291,Elected,8,Ulster Unionist Party
6,130,8,Pat,CATNEY,2899,0,0,Excluded,6,Social Democratic and Labour Party
6,131,8,Jonathan,CRAIG,4087,22,4409,Excluded,8,Democratic Unionist Party
6,132,8,Peter,DYNES,171,0,0,Excluded,1,NI Labour Representation Committee
6,133,8,Paul,GIVAN,5364,0,5635,Elected,6,Democratic Unionist Party
6,134,8,Brenda,HALE,4236,21,4577,Elected,8,Democratic Unionist Party
6,135,8,Brian,HIGGINSON,768,0,0,Excluded,2,UK Independence Party
6,136,8,Jack,IRWIN,341,0,0,Excluded,1,NI Conservatives
6,137,8,Trevor,LUNN,3707,-1315,5551,Elected,7,Alliance Party
6,138,8,Frazer,MCCAMMOND,124,0,0,Excluded,1,Democracy First
6,139,8,Jacqui,MCGEOUGH,1045,0,0,Excluded,4,Sinn Fein
6,140,8,Jonny,ORR,817,0,0,Excluded,3,Independent
6,141,8,Jenny,PALMER,3871,241,5212,Elected,8,Ulster Unionist Party
6,142,8,Edwin,POOTS,4638,25,5064,Elected,8,Democratic Unionist Party
6,143,8,Lyle,REA,1291,0,0,Excluded,5,Traditional Unionist Voice
