Constituency_Number,Candidate_Id,Count_Number,Firstname,Surname,Candidate_First_Pref_Votes,Transfers,Total_Votes,Status,Occurred_On_Count,Party_Name
5,112,1,Kathleen,BRADLEY,,0,,,,Independent
5,113,1,Maurice,DEVENNEY,,0,,,,Independent
5,114,1,Gerard,DIVER,,0,,,,Social Democratic and Labour Party
5,115,1,Alan,DUNLOP,,0,,,,NI Conservatives
5,116,1,Mark H,DURKAN,,0,,,,Social Democratic and Labour Party
5,117,1,Colum,EASTWOOD,,0,,,,Social Democratic and Labour Party
5,118,1,Mary,HASSAN,,0,,,,Green Party
5,119,1,Julia,KEE,,0,,,,Ulster Unionist Party
5,120,1,John,LINDSAY,,0,,,,Cannabis Is Safer Than Alcohol
5,121,1,Eamonn,MCCANN,,0,,,,People Before Profit Alliance
5,122,1,Raymond,MCCARTNEY,,0,,,,Sinn Fein
5,123,1,Chris,MCCAW,,0,,,,Alliance Party
5,124,1,Anne,MCCLOSKEY,,0,,,,Independent
5,125,1,Martin,MCGUINNESS,,0,,,,Sinn Fein
5,126,1,Maeve,MCLAUGHLIN,,0,,,,Sinn Fein
5,127,1,Gary,MIDDLETON,,0,,,,Democratic Unionist Party
