Constituency_Number,Candidate_Id,Count_Number,Firstname,Surname,Candidate_First_Pref_Votes,Transfers,Total_Votes,Status,Occurred_On_Count,Party_Name
11,191,4,Chris,EISENSTADT,217,-235.92,0,Excluded,3,Ulster Unionist Party
11,192,4,Stephen,FARRY,3012,12,3063.2,,,Alliance Party
11,193,4,Maria,LOURENCO,177,0,0,Excluded,2,NI Labour Representation Committee
11,194,4,Therese,MCCARTNEY,307,0,314.84,Excluded,5,Sinn Fein
11,195,4,Carl,MCCLEAN,1495,91.04,1640.72,,,Ulster Unionist Party
11,196,4,Andrew,MUIR,2387,8.56,2415.8,,,Alliance Party
11,197,4,Bill,PIPER,681,9.84,716.6,,,UK Independence Party
11,198,4,Frank,SHIVERS,672,6.28,693.04,,,NI Conservatives
11,199,4,Peter James,WEIR,3085,11.48,3904.04,,,Democratic Unionist Party
11,200,4,Brian,WILSON,1415,1.84,1451.24,,,Independent
11,185,5,Steven,AGNEW,4109,71,4310.56,,,Green Party
11,186,5,John,BRENNAN,610,0,646.76,,,Traditional Unionist Voice
11,187,5,Conal,BROWNE,426,148,589.52,,,Social Democratic and Labour Party
11,188,5,Alan,CHAMBERS,3275,2,3467.24,,,Ulster Unionist Party
11,189,5,Gordon Mervyn,DUNNE,4004,0,4610.48,Elected,2,Democratic Unionist Party
11,190,5,Alex,EASTON,6357,0,4605,Elected,1,Democratic Unionist Party
11,191,5,Chris,EISENSTADT,217,0,0,Excluded,3,Ulster Unionist Party
11,192,5,Stephen,FARRY,3012,27,3090.2,,,Alliance Party
11,193,5,Maria,LOURENCO,177,0,0,Excluded,2,NI Labour Representation Committee
11,194,5,Therese,MCCARTNEY,307,-314.84,0,Excluded,5,Sinn Fein
11,195,5,Carl,MCCLEAN,1495,1.28,1642,,,Ulster Unionist Party
11,196,5,Andrew,MUIR,2387,22,2437.8,,,Alliance Party
11,197,5,Bill,PIPER,681,6,722.6,,,UK Independence Party
11,198,5,Frank,SHIVERS,672,1,694.04,,,NI Conservatives
11,199,5,Peter James,WEIR,3085,2,3906.04,,,Democratic Unionist Party
11,200,5,Brian,WILSON,1415,16,1467.24,,,Independent
11,185,6,Steven,AGNEW,4109,179.56,4490.12,,,Green Party
11,186,6,John,BRENNAN,610,4,650.76,Excluded,6,Traditional Unionist Voice
11,187,6,Conal,BROWNE,426,-589.52,0,Excluded,5,Social Democratic and Labour Party
11,188,6,Alan,CHAMBERS,3275,15,3482.24,,,Ulster Unionist Party
11,189,6,Gordon Mervyn,DUNNE,4004,0,4610.48,Elected,2,Democratic Unionist Party
11,190,6,Alex,EASTON,6357,0,4605,Elected,1,Democratic Unionist Party
11,191,6,Chris,EISENSTADT,217,0,0,Excluded,3,Ulster Unionist Party
11,192,6,Stephen,FARRY,3012,198.84,3289.04,,,Alliance Party
11,193,6,Maria,LOURENCO,177,0,0,Excluded,2,NI Labour Representation Committee
11,194,6,Therese,MCCARTNEY,307,0,0,Excluded,4,Sinn Fein
11,195,6,Carl,MCCLEAN,1495,10,1652,,,Ulster Unionist Party
11,196,6,Andrew,MUIR,2387,84,2521.8,,,Alliance Party
11,197,6,Bill,PIPER,681,8,730.6,,,UK Independence Party
11,198,6,Frank,SHIVERS,672,2,696.04,,,NI Conservatives
11,199,6,Peter James,WEIR,3085,4.28,3910.32,,,Democratic Unionist Party
11,200,6,Brian,WILSON,1415,45,1512.24,,,Independent
11,185,7,Steven,AGNEW,4109,33.08,4523.2,,,Green Party
11,186,7,John,BRENNAN,610,-650.76,0,Excluded,6,Traditional Unionist Voice
11,187,7,Conal,BROWNE,426,0,0,Excluded,5,Social Democratic and Labour Party
11,188,7,Alan,CHAMBERS,3275,161.84,3644.08,,,Ulster Unionist Party
11,189,7,Gordon Mervyn,DUNNE,4004,0,4610.48,Elected,2,Democratic Unionist Party
11,190,7,Alex,EASTON,6357,0,4605,Elected,1,Democratic Unionist Party
11,191,7,Chris,EISENSTADT,217,0,0,Excluded,3,Ulster Unionist Party
11,192,7,Stephen,FARRY,3012,9,3298.04,,,Alliance Party
11,193,7,Maria,LOURENCO,177,0,0,Excluded,2,NI Labour Representation Committee
11,194,7,Therese,MCCARTNEY,307,0,0,Excluded,4,Sinn Fein
11,195,7,Carl,MCCLEAN,1495,67.08,1719.08,,,Ulster Unionist Party
11,196,7,Andrew,MUIR,2387,5,2526.8,,,Alliance Party
11,197,7,Bill,PIPER,681,172,902.6,,,UK Independence Party
11,198,7,Frank,SHIVERS,672,17,713.04,Excluded,7,NI Conservatives
11,199,7,Peter James,WEIR,3085,122.28,4032.6,,,Democratic Unionist Party
11,200,7,Brian,WILSON,1415,7.56,1519.8,,,Independent
11,185,8,Steven,AGNEW,4109,84,4607.2,Elected,8,Green Party
11,186,8,John,BRENNAN,610,0,0,Excluded,6,Traditional Unionist Voice
11,187,8,Conal,BROWNE,426,0,0,Excluded,5,Social Democratic and Labour Party
11,188,8,Alan,CHAMBERS,3275,113.68,3757.76,,,Ulster Unionist Party
11,189,8,Gordon Mervyn,DUNNE,4004,0,4610.48,Elected,2,Democratic Unionist Party
11,190,8,Alex,EASTON,6357,0,4605,Elected,1,Democratic Unionist Party
11,191,8,Chris,EISENSTADT,217,0,0,Excluded,3,Ulster Unionist Party
11,192,8,Stephen,FARRY,3012,74.56,3372.6,,,Alliance Party
11,193,8,Maria,LOURENCO,177,0,0,Excluded,2,NI Labour Representation Committee
11,194,8,Therese,MCCARTNEY,307,0,0,Excluded,4,Sinn Fein
11,195,8,Carl,MCCLEAN,1495,99.68,1818.76,,,Ulster Unionist Party
11,196,8,Andrew,MUIR,2387,57,2583.8,,,Alliance Party
11,197,8,Bill,PIPER,681,53.12,955.72,Excluded,8,UK Independence Party
11,198,8,Frank,SHIVERS,672,-713.04,0,Excluded,7,NI Conservatives
11,199,8,Peter James,WEIR,3085,80.36,4112.96,,,Democratic Unionist Party
11,200,8,Brian,WILSON,1415,60.56,1580.36,,,Independent
11,185,9,Steven,AGNEW,4109,0,4607.2,Elected,8,Green Party
11,186,9,John,BRENNAN,610,0,0,Excluded,6,Traditional Unionist Voice
11,187,9,Conal,BROWNE,426,0,0,Excluded,5,Social Democratic and Labour Party
11,188,9,Alan,CHAMBERS,3275,173.52,3931.28,,,Ulster Unionist Party
11,189,9,Gordon Mervyn,DUNNE,4004,0,4610.48,Elected,2,Democratic Unionist Party
11,190,9,Alex,EASTON,6357,0,4605,Elected,1,Democratic Unionist Party
11,191,9,Chris,EISENSTADT,217,0,0,Excluded,3,Ulster Unionist Party
11,192,9,Stephen,FARRY,3012,38.12,3410.72,,,Alliance Party
11,193,9,Maria,LOURENCO,177,0,0,Excluded,2,NI Labour Representation Committee
11,194,9,Therese,MCCARTNEY,307,0,0,Excluded,4,Sinn Fein
11,195,9,Carl,MCCLEAN,1495,84.12,1902.88,,,Ulster Unionist Party
11,196,9,Andrew,MUIR,2387,30,2613.8,,,Alliance Party
11,197,9,Bill,PIPER,681,-955.72,0,Excluded,8,UK Independence Party
11,198,9,Frank,SHIVERS,672,0,0,Excluded,7,NI Conservatives
11,199,9,Peter James,WEIR,3085,272.76,4385.72,,,Democratic Unionist Party
11,200,9,Brian,WILSON,1415,98.12,1678.48,Excluded,9,Independent
11,185,10,Steven,AGNEW,4109,0,4607.2,Elected,8,Green Party
11,186,10,John,BRENNAN,610,0,0,Excluded,6,Traditional Unionist Voice
11,187,10,Conal,BROWNE,426,0,0,Excluded,5,Social Democratic and Labour Party
11,188,10,Alan,CHAMBERS,3275,243.64,4174.92,,,Ulster Unionist Party
11,189,10,Gordon Mervyn,DUNNE,4004,0,4610.48,Elected,2,Democratic Unionist Party
11,190,10,Alex,EASTON,6357,0,4605,Elected,1,Democratic Unionist Party
11,191,10,Chris,EISENSTADT,217,0,0,Excluded,3,Ulster Unionist Party
11,192,10,Stephen,FARRY,3012,424.24,3834.96,,,Alliance Party
11,193,10,Maria,LOURENCO,177,0,0,Excluded,2,NI Labour Representation Committee
11,194,10,Therese,MCCARTNEY,307,0,0,Excluded,4,Sinn Fein
11,195,10,Carl,MCCLEAN,1495,151.52,2054.4,Excluded,10,Ulster Unionist Party
11,196,10,Andrew,MUIR,2387,306.84,2920.64,,,Alliance Party
11,197,10,Bill,PIPER,681,0,0,Excluded,8,UK Independence Party
11,198,10,Frank,SHIVERS,672,0,0,Excluded,7,NI Conservatives
11,199,10,Peter James,WEIR,3085,203.04,4588.76,,,Democratic Unionist Party
11,200,10,Brian,WILSON,1415,-1678.48,0,Excluded,9,Independent
11,185,11,Steven,AGNEW,4109,0,4607.2,Elected,8,Green Party
11,186,11,John,BRENNAN,610,0,0,Excluded,6,Traditional Unionist Voice
11,187,11,Conal,BROWNE,426,0,0,Excluded,5,Social Democratic and Labour Party
11,188,11,Alan,CHAMBERS,3275,1090,5264.92,Elected,11,Ulster Unionist Party
11,189,11,Gordon Mervyn,DUNNE,4004,0,4610.48,Elected,2,Democratic Unionist Party
11,190,11,Alex,EASTON,6357,0,4605,Elected,1,Democratic Unionist Party
11,191,11,Chris,EISENSTADT,217,0,0,Excluded,3,Ulster Unionist Party
11,192,11,Stephen,FARRY,3012,214.4,4049.36,Elected,11,Alliance Party
11,193,11,Maria,LOURENCO,177,0,0,Excluded,2,NI Labour Representation Committee
11,194,11,Therese,MCCARTNEY,307,0,0,Excluded,4,Sinn Fein
11,195,11,Carl,MCCLEAN,1495,-2054.4,0,Excluded,10,Ulster Unionist Party
11,196,11,Andrew,MUIR,2387,155.56,3076.2,Excluded,11,Alliance Party
11,197,11,Bill,PIPER,681,0,0,Excluded,8,UK Independence Party
11,198,11,Frank,SHIVERS,672,0,0,Excluded,7,NI Conservatives
11,199,11,Peter James,WEIR,3085,124,4712.76,Elected,11,Democratic Unionist Party
11,200,11,Brian,WILSON,1415,0,0,Excluded,9,Independent
