Constituency_Number,Total_Poll,Spoiled,Valid_Poll,Quota,Total_Electorate,Number_Of_Seats,Constituency_Name,Voting_Age_Pop
4,47934,741,47918,6740,74257,6,Fermanagh and South Tyrone,79405
